origin_date,target_end_date,horizon,location,target,output_type,output_type_id,value
2018-03-17,2018-03-24,1,HHS Region 10,ili perc,quantile,0.4,0.8234837308343085
2018-03-17,2018-03-24,1,HHS Region 10,ili perc,quantile,0.45,0.9057381403756156
2018-03-17,2018-03-24,1,HHS Region 10,ili perc,quantile,0.5,0.9661731403756156
2018-03-17,2018-03-24,1,HHS Region 10,ili perc,quantile,0.55,1.01039281474779
2018-03-17,2018-03-24,1,HHS Region 10,ili perc,quantile,0.6000000000000001,1.0779126064669555
2018-03-17,2018-03-24,1,HHS Region 10,ili perc,quantile,0.6500000000000001,1.1528771403756155
2018-03-17,2018-03-24,1,HHS Region 10,ili perc,quantile,0.7000000000000001,1.2590806611531549
2018-03-17,2018-03-24,1,HHS Region 10,ili perc,quantile,0.7500000000000001,1.3695274974992249
2018-03-17,2018-03-24,1,HHS Region 10,ili perc,quantile,0.8,1.6156442233751598
2018-03-17,2018-03-24,1,HHS Region 10,ili perc,quantile,0.8500000000000001,1.8624451403756157
2018-03-17,2018-03-24,1,HHS Region 10,ili perc,quantile,0.9000000000000001,2.1992446686160587
2018-03-17,2018-03-24,1,HHS Region 10,ili perc,quantile,0.95,2.965245983674915
2018-03-17,2018-03-24,1,HHS Region 10,ili perc,quantile,0.975,3.5664751403756156
2018-03-17,2018-03-24,1,HHS Region 10,ili perc,quantile,0.99,4.978554677129315
2018-03-17,2018-03-31,2,HHS Region 10,ili perc,quantile,0.01,0
2018-03-17,2018-03-31,2,HHS Region 10,ili perc,quantile,0.025,0
2018-03-17,2018-03-31,2,HHS Region 10,ili perc,quantile,0.05,0
2018-03-17,2018-03-31,2,HHS Region 10,ili perc,quantile,0.1,0
2018-03-17,2018-03-31,2,HHS Region 10,ili perc,quantile,0.15000000000000002,0.20911591738830865
2018-03-17,2018-03-31,2,HHS Region 10,ili perc,quantile,0.2,0.5610093706814254
2018-03-17,2018-03-31,2,HHS Region 10,ili perc,quantile,0.25,0.6489481403756154
2018-03-17,2018-03-31,2,HHS Region 10,ili perc,quantile,0.3,0.7068247966711954
2018-03-17,2018-03-31,2,HHS Region 10,ili perc,quantile,0.35000000000000003,0.7806361670805694
2018-03-17,2018-03-31,2,HHS Region 10,ili perc,quantile,0.4,0.8388530292532315
2018-03-17,2018-03-31,2,HHS Region 10,ili perc,quantile,0.45,0.9038420066314854
2018-03-17,2018-03-31,2,HHS Region 10,ili perc,quantile,0.5,0.9611631403756156
2018-03-17,2018-03-31,2,HHS Region 10,ili perc,quantile,0.55,1.004872175719384
2018-03-17,2018-03-31,2,HHS Region 10,ili perc,quantile,0.6000000000000001,1.07419422003042
2018-03-17,2018-03-31,2,HHS Region 10,ili perc,quantile,0.6500000000000001,1.179901362002398
2018-03-17,2018-03-31,2,HHS Region 10,ili perc,quantile,0.7000000000000001,1.2664128884078054
2018-03-17,2018-03-31,2,HHS Region 10,ili perc,quantile,0.7500000000000001,1.3718758325077145
2018-03-17,2018-03-31,2,HHS Region 10,ili perc,quantile,0.8,1.5351368429654546
2018-03-17,2018-03-31,2,HHS Region 10,ili perc,quantile,0.8500000000000001,1.814368377692258
2018-03-17,2018-03-31,2,HHS Region 10,ili perc,quantile,0.9000000000000001,2.191159097342577
2018-03-17,2018-03-31,2,HHS Region 10,ili perc,quantile,0.95,2.839460806729279
2018-03-17,2018-03-31,2,HHS Region 10,ili perc,quantile,0.975,3.564494932616921
2018-03-17,2018-03-31,2,HHS Region 10,ili perc,quantile,0.99,5.2076222378602015
2018-03-17,2018-04-07,3,HHS Region 10,ili perc,quantile,0.01,0
2018-03-17,2018-04-07,3,HHS Region 10,ili perc,quantile,0.025,0
2018-03-17,2018-04-07,3,HHS Region 10,ili perc,quantile,0.05,0
2018-03-17,2018-04-07,3,HHS Region 10,ili perc,quantile,0.1,0
2018-03-17,2018-04-07,3,HHS Region 10,ili perc,quantile,0.15000000000000002,0
2018-03-17,2018-04-07,3,HHS Region 10,ili perc,quantile,0.2,0.2982081403756156
2018-03-17,2018-04-07,3,HHS Region 10,ili perc,quantile,0.25,0.4886846403756155
2018-03-17,2018-04-07,3,HHS Region 10,ili perc,quantile,0.3,0.5754726540946336
2018-03-17,2018-04-07,3,HHS Region 10,ili perc,quantile,0.35000000000000003,0.6445971403756154
2018-03-17,2018-04-07,3,HHS Region 10,ili perc,quantile,0.4,0.7081361544337633
2018-03-17,2018-04-07,3,HHS Region 10,ili perc,quantile,0.45,0.7863866455750997
2018-03-17,2018-04-07,3,HHS Region 10,ili perc,quantile,0.5,0.8478501403756155
2018-03-17,2018-04-07,3,HHS Region 10,ili perc,quantile,0.55,0.8978041403756154
2018-03-17,2018-04-07,3,HHS Region 10,ili perc,quantile,0.6000000000000001,0.9763651403756156
2018-03-17,2018-04-07,3,HHS Region 10,ili perc,quantile,0.6500000000000001,1.073496726808106
2018-03-17,2018-04-07,3,HHS Region 10,ili perc,quantile,0.7000000000000001,1.1565871750730654
2018-03-17,2018-04-07,3,HHS Region 10,ili perc,quantile,0.7500000000000001,1.2559749436510588
2018-03-17,2018-04-07,3,HHS Region 10,ili perc,quantile,0.8,1.3997605623828402
2018-03-17,2018-04-07,3,HHS Region 10,ili perc,quantile,0.8500000000000001,1.7032400099206606
2018-03-17,2018-04-07,3,HHS Region 10,ili perc,quantile,0.9000000000000001,2.0782470931996597
2018-03-17,2018-04-07,3,HHS Region 10,ili perc,quantile,0.95,2.725708806729279
2018-03-17,2018-04-07,3,HHS Region 10,ili perc,quantile,0.975,3.3712882255254875
2018-03-17,2018-04-07,3,HHS Region 10,ili perc,quantile,0.99,4.8608215799274985
2018-03-17,2018-03-24,1,HHS Region 2,ili perc,quantile,0.01,0
2018-03-17,2018-03-24,1,HHS Region 2,ili perc,quantile,0.025,0.09573757858208198
2018-03-17,2018-03-24,1,HHS Region 2,ili perc,quantile,0.05,0.9028708627310086
2018-03-17,2018-03-24,1,HHS Region 2,ili perc,quantile,0.1,1.7316563785820818
2018-03-17,2018-03-24,1,HHS Region 2,ili perc,quantile,0.15000000000000002,1.962540235536072
2018-03-17,2018-03-24,1,HHS Region 2,ili perc,quantile,0.2,2.268438411910122
2018-03-17,2018-03-24,1,HHS Region 2,ili perc,quantile,0.25,2.423609421428364
2018-03-17,2018-03-24,1,HHS Region 2,ili perc,quantile,0.3,2.5749605721532984
2018-03-17,2018-03-24,1,HHS Region 2,ili perc,quantile,0.35000000000000003,2.667189228531202
2018-03-17,2018-03-24,1,HHS Region 2,ili perc,quantile,0.4,2.7818271537475843
2018-03-17,2018-03-24,1,HHS Region 2,ili perc,quantile,0.45,2.9380228481563924
2018-03-17,2018-03-24,1,HHS Region 2,ili perc,quantile,0.5,3.039137736912258
2018-03-17,2018-03-24,1,HHS Region 2,ili perc,quantile,0.55,3.1104925745941503
2018-03-17,2018-03-24,1,HHS Region 2,ili perc,quantile,0.6000000000000001,3.2191925785820823
2018-03-17,2018-03-24,1,HHS Region 2,ili perc,quantile,0.6500000000000001,3.3670572855153624
2018-03-17,2018-03-24,1,HHS Region 2,ili perc,quantile,0.7000000000000001,3.528129191857389
2018-03-17,2018-03-24,1,HHS Region 2,ili perc,quantile,0.7500000000000001,3.694567578582082
2018-03-17,2018-03-24,1,HHS Region 2,ili perc,quantile,0.8,3.983178585781495
2018-03-17,2018-03-24,1,HHS Region 2,ili perc,quantile,0.8500000000000001,4.259710660795238
2018-03-17,2018-03-24,1,HHS Region 2,ili perc,quantile,0.9000000000000001,4.773614448619265
2018-03-17,2018-03-24,1,HHS Region 2,ili perc,quantile,0.95,5.538769133954812
2018-03-17,2018-03-24,1,HHS Region 2,ili perc,quantile,0.975,6.683927578582082
2018-03-17,2018-03-24,1,HHS Region 2,ili perc,quantile,0.99,7.865075220607116
2018-03-17,2018-03-31,2,HHS Region 2,ili perc,quantile,0.01,0
2018-03-17,2018-03-31,2,HHS Region 2,ili perc,quantile,0.025,0.31304757858208143
2018-03-17,2018-03-31,2,HHS Region 2,ili perc,quantile,0.05,1.3440760323487229
2018-03-17,2018-03-31,2,HHS Region 2,ili perc,quantile,0.1,2.2534136247450847
2018-03-17,2018-03-31,2,HHS Region 2,ili perc,quantile,0.15000000000000002,2.6186569026556317
2018-03-17,2018-03-31,2,HHS Region 2,ili perc,quantile,0.2,2.95385666352997
2018-03-17,2018-03-31,2,HHS Region 2,ili perc,quantile,0.25,3.0946458010556186
2018-03-17,2018-03-31,2,HHS Region 2,ili perc,quantile,0.3,3.2429602013988976
2018-03-17,2018-03-31,2,HHS Region 2,ili perc,quantile,0.35000000000000003,3.340809863472578
2018-03-17,2018-03-31,2,HHS Region 2,ili perc,quantile,0.4,3.4617051968235613
2018-03-17,2018-03-31,2,HHS Region 2,ili perc,quantile,0.45,3.60678826227155
2018-03-17,2018-03-31,2,HHS Region 2,ili perc,quantile,0.5,3.722356240638032
2018-03-17,2018-03-31,2,HHS Region 2,ili perc,quantile,0.55,3.785828744905144
2018-03-17,2018-03-31,2,HHS Region 2,ili perc,quantile,0.6000000000000001,3.8852624334264703
2018-03-17,2018-03-31,2,HHS Region 2,ili perc,quantile,0.6500000000000001,3.9906736747505662
2018-03-17,2018-03-31,2,HHS Region 2,ili perc,quantile,0.7000000000000001,4.120070248681663
2018-03-17,2018-03-31,2,HHS Region 2,ili perc,quantile,0.7500000000000001,4.336265078582083
2018-03-17,2018-03-31,2,HHS Region 2,ili perc,quantile,0.8,4.526945578582082
2018-03-17,2018-03-31,2,HHS Region 2,ili perc,quantile,0.8500000000000001,4.888507717925168
2018-03-17,2018-03-31,2,HHS Region 2,ili perc,quantile,0.9000000000000001,5.457044032340651
2018-03-17,2018-03-31,2,HHS Region 2,ili perc,quantile,0.95,6.30561332515721
2018-03-17,2018-03-31,2,HHS Region 2,ili perc,quantile,0.975,7.333357578582082
2018-03-17,2018-03-31,2,HHS Region 2,ili perc,quantile,0.99,8.365516890109024
2018-03-17,2018-04-07,3,HHS Region 2,ili perc,quantile,0.01,0.3682726391829405
2018-03-17,2018-04-07,3,HHS Region 2,ili perc,quantile,0.025,0.6587955785820818
2018-03-17,2018-04-07,3,HHS Region 2,ili perc,quantile,0.05,1.3723840785820818
2018-03-17,2018-04-07,3,HHS Region 2,ili perc,quantile,0.1,2.2228656940491094
2018-03-17,2018-04-07,3,HHS Region 2,ili perc,quantile,0.15000000000000002,2.576482078582082
2018-03-17,2018-04-07,3,HHS Region 2,ili perc,quantile,0.2,2.8997961986764813
2018-03-17,2018-04-07,3,HHS Region 2,ili perc,quantile,0.25,3.023165887989202
2018-03-17,2018-04-07,3,HHS Region 2,ili perc,quantile,0.3,3.153437678582082
2018-03-17,2018-04-07,3,HHS Region 2,ili perc,quantile,0.35000000000000003,3.268685324332912
2018-03-17,2018-04-07,3,HHS Region 2,ili perc,quantile,0.4,3.3680709785820824
2018-03-17,2018-04-07,3,HHS Region 2,ili perc,quantile,0.45,3.502307578582082
2018-03-17,2018-04-07,3,HHS Region 2,ili perc,quantile,0.5,3.6401812615202873
2018-03-17,2018-04-07,3,HHS Region 2,ili perc,quantile,0.55,3.745838901723872
2018-03-17,2018-04-07,3,HHS Region 2,ili perc,quantile,0.6000000000000001,3.883650943467022
2018-03-17,2018-04-07,3,HHS Region 2,ili perc,quantile,0.6500000000000001,3.9700923651856233
2018-03-17,2018-04-07,3,HHS Region 2,ili perc,quantile,0.7000000000000001,4.119609578582082
2018-03-17,2018-04-07,3,HHS Region 2,ili perc,quantile,0.7500000000000001,4.327352078582083
2018-03-17,2018-04-07,3,HHS Region 2,ili perc,quantile,0.8,4.479152047181542
2018-03-17,2018-04-07,3,HHS Region 2,ili perc,quantile,0.8500000000000001,4.795057622482084
2018-03-17,2018-04-07,3,HHS Region 2,ili perc,quantile,0.9000000000000001,5.394420122645768
2018-03-17,2018-04-07,3,HHS Region 2,ili perc,quantile,0.95,6.2410105785820775
2018-03-17,2018-04-07,3,HHS Region 2,ili perc,quantile,0.975,7.295407578582083
2018-03-17,2018-04-07,3,HHS Region 2,ili perc,quantile,0.99,8.515955220607117
2018-03-17,2018-03-24,1,HHS Region 3,ili perc,quantile,0.01,0
2018-03-17,2018-03-24,1,HHS Region 3,ili perc,quantile,0.025,0.3330017033224313
2018-03-17,2018-03-24,1,HHS Region 3,ili perc,quantile,0.05,1.0376973890421717
2018-03-17,2018-03-24,1,HHS Region 3,ili perc,quantile,0.1,1.924753898314731
2018-03-17,2018-03-24,1,HHS Region 3,ili perc,quantile,0.15000000000000002,2.22800678864737
2018-03-17,2018-03-24,1,HHS Region 3,ili perc,quantile,0.2,2.4501272533588407
2018-03-17,2018-03-24,1,HHS Region 3,ili perc,quantile,0.25,2.6465940539654036
2018-03-17,2018-03-24,1,HHS Region 3,ili perc,quantile,0.3,2.775347816732343
2018-03-17,2018-03-24,1,HHS Region 3,ili perc,quantile,0.35000000000000003,2.867617253358841
2018-03-17,2018-03-24,1,HHS Region 3,ili perc,quantile,0.4,2.9228672533588416
2018-03-17,2018-03-24,1,HHS Region 3,ili perc,quantile,0.45,2.9789924533588414
2018-03-17,2018-03-24,1,HHS Region 3,ili perc,quantile,0.5,3.0471129110185613
2018-03-17,2018-03-24,1,HHS Region 3,ili perc,quantile,0.55,3.1342982533588413
2018-03-17,2018-03-24,1,HHS Region 3,ili perc,quantile,0.6000000000000001,3.1881450935653697
2018-03-17,2018-03-24,1,HHS Region 3,ili perc,quantile,0.6500000000000001,3.276537203358842
2018-03-17,2018-03-24,1,HHS Region 3,ili perc,quantile,0.7000000000000001,3.4046762533588413
2018-03-17,2018-03-24,1,HHS Region 3,ili perc,quantile,0.7500000000000001,3.5338510763641606
2018-03-17,2018-03-24,1,HHS Region 3,ili perc,quantile,0.8,3.7708966533588417
2018-03-17,2018-03-24,1,HHS Region 3,ili perc,quantile,0.8500000000000001,4.035668253358841
2018-03-17,2018-03-24,1,HHS Region 3,ili perc,quantile,0.9000000000000001,4.369007193294861
2018-03-17,2018-03-24,1,HHS Region 3,ili perc,quantile,0.95,5.3479094913395055
2018-03-17,2018-03-24,1,HHS Region 3,ili perc,quantile,0.975,6.373622503358836
2018-03-17,2018-03-24,1,HHS Region 3,ili perc,quantile,0.99,8.02739725335884
2018-03-17,2018-03-31,2,HHS Region 3,ili perc,quantile,0.01,0
2018-03-17,2018-03-31,2,HHS Region 3,ili perc,quantile,0.025,0.3007714573702251
2018-03-17,2018-03-31,2,HHS Region 3,ili perc,quantile,0.05,0.9228527591209216
2018-03-17,2018-03-31,2,HHS Region 3,ili perc,quantile,0.1,1.7217735608292728
2018-03-17,2018-03-31,2,HHS Region 3,ili perc,quantile,0.15000000000000002,2.2239642998346913
2018-03-17,2018-03-31,2,HHS Region 3,ili perc,quantile,0.2,2.4556217146802215
2018-03-17,2018-03-31,2,HHS Region 3,ili perc,quantile,0.25,2.6650491727704413
2018-03-17,2018-03-31,2,HHS Region 3,ili perc,quantile,0.3,2.8048065311268378
2018-03-17,2018-03-31,2,HHS Region 3,ili perc,quantile,0.35000000000000003,2.942195253358842
2018-03-17,2018-03-31,2,HHS Region 3,ili perc,quantile,0.4,3.007235253358841
2018-03-17,2018-03-31,2,HHS Region 3,ili perc,quantile,0.45,3.079123353358842
2018-03-17,2018-03-31,2,HHS Region 3,ili perc,quantile,0.5,3.1673430879526663
2018-03-17,2018-03-31,2,HHS Region 3,ili perc,quantile,0.55,3.2241524305159333
2018-03-17,2018-03-31,2,HHS Region 3,ili perc,quantile,0.6000000000000001,3.3133012533588415
2018-03-17,2018-03-31,2,HHS Region 3,ili perc,quantile,0.6500000000000001,3.393396679330697
2018-03-17,2018-03-31,2,HHS Region 3,ili perc,quantile,0.7000000000000001,3.4854633686171352
2018-03-17,2018-03-31,2,HHS Region 3,ili perc,quantile,0.7500000000000001,3.612631033294724
2018-03-17,2018-03-31,2,HHS Region 3,ili perc,quantile,0.8,3.7781979170226014
2018-03-17,2018-03-31,2,HHS Region 3,ili perc,quantile,0.8500000000000001,4.097102553358843
2018-03-17,2018-03-31,2,HHS Region 3,ili perc,quantile,0.9000000000000001,4.394063253358842
2018-03-17,2018-03-31,2,HHS Region 3,ili perc,quantile,0.95,5.297527253358842
2018-03-17,2018-03-31,2,HHS Region 3,ili perc,quantile,0.975,5.740264953634036
2018-03-17,2018-03-31,2,HHS Region 3,ili perc,quantile,0.99,6.776222110848081
2018-03-17,2018-04-07,3,HHS Region 3,ili perc,quantile,0.01,0
2018-03-17,2018-04-07,3,HHS Region 3,ili perc,quantile,0.025,0
2018-03-17,2018-04-07,3,HHS Region 3,ili perc,quantile,0.05,0.22191738904217173
2018-03-17,2018-04-07,3,HHS Region 3,ili perc,quantile,0.1,0.7722007980366508
2018-03-17,2018-04-07,3,HHS Region 3,ili perc,quantile,0.15000000000000002,1.219869507464744
2018-03-17,2018-04-07,3,HHS Region 3,ili perc,quantile,0.2,1.4841515635768614
2018-03-17,2018-04-07,3,HHS Region 3,ili perc,quantile,0.25,1.6928014694909317
2018-03-17,2018-04-07,3,HHS Region 3,ili perc,quantile,0.3,1.8433977422485912
2018-03-17,2018-04-07,3,HHS Region 3,ili perc,quantile,0.35000000000000003,1.98660655469748
2018-03-17,2018-04-07,3,HHS Region 3,ili perc,quantile,0.4,2.051837253358842
2018-03-17,2018-04-07,3,HHS Region 3,ili perc,quantile,0.45,2.1097956763495316
2018-03-17,2018-04-07,3,HHS Region 3,ili perc,quantile,0.5,2.1887023221862414
2018-03-17,2018-04-07,3,HHS Region 3,ili perc,quantile,0.55,2.2630628368206365
2018-03-17,2018-04-07,3,HHS Region 3,ili perc,quantile,0.6000000000000001,2.3580172533588417
2018-03-17,2018-04-07,3,HHS Region 3,ili perc,quantile,0.6500000000000001,2.4301732533588414
2018-03-17,2018-04-07,3,HHS Region 3,ili perc,quantile,0.7000000000000001,2.5118373245675945
2018-03-17,2018-04-07,3,HHS Region 3,ili perc,quantile,0.7500000000000001,2.6261072533588417
2018-03-17,2018-04-07,3,HHS Region 3,ili perc,quantile,0.8,2.7974524226287376
2018-03-17,2018-04-07,3,HHS Region 3,ili perc,quantile,0.8500000000000001,3.0493316507093815
2018-03-17,2018-04-07,3,HHS Region 3,ili perc,quantile,0.9000000000000001,3.398596995751474
2018-03-17,2018-04-07,3,HHS Region 3,ili perc,quantile,0.95,4.354047296428871
2018-03-17,2018-04-07,3,HHS Region 3,ili perc,quantile,0.975,4.8455872533588416
2018-03-17,2018-04-07,3,HHS Region 3,ili perc,quantile,0.99,6.572754837534287
2018-03-17,2018-03-24,1,HHS Region 4,ili perc,quantile,0.01,0
2018-03-17,2018-03-24,1,HHS Region 4,ili perc,quantile,0.025,1.2353818295764605
2018-03-17,2018-03-24,1,HHS Region 4,ili perc,quantile,0.05,2.6966211583538464
2018-03-17,2018-03-24,1,HHS Region 4,ili perc,quantile,0.1,3.6097830414500174
2018-03-17,2018-03-24,1,HHS Region 4,ili perc,quantile,0.15000000000000002,3.992802158353846
2018-03-17,2018-03-24,1,HHS Region 4,ili perc,quantile,0.2,4.221918398258038
2018-03-17,2018-03-24,1,HHS Region 4,ili perc,quantile,0.25,4.343516812747589
2018-03-17,2018-03-24,1,HHS Region 4,ili perc,quantile,0.3,4.432723158353846
2018-03-17,2018-03-24,1,HHS Region 4,ili perc,quantile,0.35000000000000003,4.499261864829894
2018-03-17,2018-03-24,1,HHS Region 4,ili perc,quantile,0.4,4.550179197798346
2018-03-17,2018-03-24,1,HHS Region 4,ili perc,quantile,0.45,4.587755556142493
2018-03-17,2018-03-24,1,HHS Region 4,ili perc,quantile,0.5,4.618359371677116
2018-03-17,2018-03-24,1,HHS Region 4,ili perc,quantile,0.55,4.653896659613319
2018-03-17,2018-03-24,1,HHS Region 4,ili perc,quantile,0.6000000000000001,4.693380629747416
2018-03-17,2018-03-24,1,HHS Region 4,ili perc,quantile,0.6500000000000001,4.731724090550392
2018-03-17,2018-03-24,1,HHS Region 4,ili perc,quantile,0.7000000000000001,4.7950191583538455
2018-03-17,2018-03-24,1,HHS Region 4,ili perc,quantile,0.7500000000000001,4.909283158353846
2018-03-17,2018-03-24,1,HHS Region 4,ili perc,quantile,0.8,5.034734287927352
2018-03-17,2018-03-24,1,HHS Region 4,ili perc,quantile,0.8500000000000001,5.361640897353784
2018-03-17,2018-03-24,1,HHS Region 4,ili perc,quantile,0.9000000000000001,5.971829158353846
2018-03-17,2018-03-24,1,HHS Region 4,ili perc,quantile,0.95,7.450509158353846
