origin_date,target_end_date,horizon,location,target,output_type,output_type_id,value
2016-05-14,2016-05-21,1,HHS Region 4,ili perc,quantile,0.95,3.6260364260895583
2016-05-14,2016-05-21,1,HHS Region 4,ili perc,quantile,0.975,4.2583244095260255
2016-05-14,2016-05-21,1,HHS Region 4,ili perc,quantile,0.99,6.139404408827265
2016-05-14,2016-05-28,2,HHS Region 4,ili perc,quantile,0.01,0
2016-05-14,2016-05-28,2,HHS Region 4,ili perc,quantile,0.025,0
2016-05-14,2016-05-28,2,HHS Region 4,ili perc,quantile,0.05,0
2016-05-14,2016-05-28,2,HHS Region 4,ili perc,quantile,0.1,0
2016-05-14,2016-05-28,2,HHS Region 4,ili perc,quantile,0.15000000000000002,0
2016-05-14,2016-05-28,2,HHS Region 4,ili perc,quantile,0.2,0.1898923465924344
2016-05-14,2016-05-28,2,HHS Region 4,ili perc,quantile,0.25,0.383808444551445
2016-05-14,2016-05-28,2,HHS Region 4,ili perc,quantile,0.3,0.5332173301935336
2016-05-14,2016-05-28,2,HHS Region 4,ili perc,quantile,0.35000000000000003,0.6250284123357943
2016-05-14,2016-05-28,2,HHS Region 4,ili perc,quantile,0.4,0.6756996927978186
2016-05-14,2016-05-28,2,HHS Region 4,ili perc,quantile,0.45,0.7037585158685127
2016-05-14,2016-05-28,2,HHS Region 4,ili perc,quantile,0.5,0.7399371142378269
2016-05-14,2016-05-28,2,HHS Region 4,ili perc,quantile,0.55,0.7778601187031199
2016-05-14,2016-05-28,2,HHS Region 4,ili perc,quantile,0.6000000000000001,0.8295155825796549
2016-05-14,2016-05-28,2,HHS Region 4,ili perc,quantile,0.6500000000000001,0.8681055825796549
2016-05-14,2016-05-28,2,HHS Region 4,ili perc,quantile,0.7000000000000001,0.9213355016415072
2016-05-14,2016-05-28,2,HHS Region 4,ili perc,quantile,0.7500000000000001,1.0424975825796547
2016-05-14,2016-05-28,2,HHS Region 4,ili perc,quantile,0.8,1.1722576149730315
2016-05-14,2016-05-28,2,HHS Region 4,ili perc,quantile,0.8500000000000001,1.4683227549145188
2016-05-14,2016-05-28,2,HHS Region 4,ili perc,quantile,0.9000000000000001,1.8293395825796548
2016-05-14,2016-05-28,2,HHS Region 4,ili perc,quantile,0.95,3.039167529397435
2016-05-14,2016-05-28,2,HHS Region 4,ili perc,quantile,0.975,4.200484150329655
2016-05-14,2016-05-28,2,HHS Region 4,ili perc,quantile,0.99,5.76919989207995
2016-05-14,2016-06-04,3,HHS Region 4,ili perc,quantile,0.01,0
2016-05-14,2016-06-04,3,HHS Region 4,ili perc,quantile,0.025,0
2016-05-14,2016-06-04,3,HHS Region 4,ili perc,quantile,0.05,0
2016-05-14,2016-06-04,3,HHS Region 4,ili perc,quantile,0.1,0
2016-05-14,2016-06-04,3,HHS Region 4,ili perc,quantile,0.15000000000000002,0
2016-05-14,2016-06-04,3,HHS Region 4,ili perc,quantile,0.2,0.10623518257965477
2016-05-14,2016-06-04,3,HHS Region 4,ili perc,quantile,0.25,0.31146836635838887
2016-05-14,2016-06-04,3,HHS Region 4,ili perc,quantile,0.3,0.4733144862641267
2016-05-14,2016-06-04,3,HHS Region 4,ili perc,quantile,0.35000000000000003,0.5517956583614139
2016-05-14,2016-06-04,3,HHS Region 4,ili perc,quantile,0.4,0.603662396914538
2016-05-14,2016-06-04,3,HHS Region 4,ili perc,quantile,0.45,0.6350275878260818
2016-05-14,2016-06-04,3,HHS Region 4,ili perc,quantile,0.5,0.6741992615143758
2016-05-14,2016-06-04,3,HHS Region 4,ili perc,quantile,0.55,0.7078226871929386
2016-05-14,2016-06-04,3,HHS Region 4,ili perc,quantile,0.6000000000000001,0.7479433038151548
2016-05-14,2016-06-04,3,HHS Region 4,ili perc,quantile,0.6500000000000001,0.7841466062755438
2016-05-14,2016-06-04,3,HHS Region 4,ili perc,quantile,0.7000000000000001,0.8514035825796546
2016-05-14,2016-06-04,3,HHS Region 4,ili perc,quantile,0.7500000000000001,0.9573602880011254
2016-05-14,2016-06-04,3,HHS Region 4,ili perc,quantile,0.8,1.1248466666525243
2016-05-14,2016-06-04,3,HHS Region 4,ili perc,quantile,0.8500000000000001,1.412023582579655
2016-05-14,2016-06-04,3,HHS Region 4,ili perc,quantile,0.9000000000000001,1.8189348681671231
2016-05-14,2016-06-04,3,HHS Region 4,ili perc,quantile,0.95,3.104353582579655
2016-05-14,2016-06-04,3,HHS Region 4,ili perc,quantile,0.975,3.9152136641443858
2016-05-14,2016-06-04,3,HHS Region 4,ili perc,quantile,0.99,4.668493582579654
2016-05-14,2016-05-21,1,HHS Region 5,ili perc,quantile,0.01,0
2016-05-14,2016-05-21,1,HHS Region 5,ili perc,quantile,0.025,0
2016-05-14,2016-05-21,1,HHS Region 5,ili perc,quantile,0.05,0
2016-05-14,2016-05-21,1,HHS Region 5,ili perc,quantile,0.1,0
2016-05-14,2016-05-21,1,HHS Region 5,ili perc,quantile,0.15000000000000002,0.18207455059120825
2016-05-14,2016-05-21,1,HHS Region 5,ili perc,quantile,0.2,0.4405537740158505
2016-05-14,2016-05-21,1,HHS Region 5,ili perc,quantile,0.25,0.6368874847799509
2016-05-14,2016-05-21,1,HHS Region 5,ili perc,quantile,0.3,0.6961064383897316
2016-05-14,2016-05-21,1,HHS Region 5,ili perc,quantile,0.35000000000000003,0.7607757689538635
2016-05-14,2016-05-21,1,HHS Region 5,ili perc,quantile,0.4,0.7990315899806184
2016-05-14,2016-05-21,1,HHS Region 5,ili perc,quantile,0.45,0.8394746899806185
2016-05-14,2016-05-21,1,HHS Region 5,ili perc,quantile,0.5,0.8759984770324759
2016-05-14,2016-05-21,1,HHS Region 5,ili perc,quantile,0.55,0.9022015618762914
2016-05-14,2016-05-21,1,HHS Region 5,ili perc,quantile,0.6000000000000001,0.9362869899806184
2016-05-14,2016-05-21,1,HHS Region 5,ili perc,quantile,0.6500000000000001,0.9752014830456998
2016-05-14,2016-05-21,1,HHS Region 5,ili perc,quantile,0.7000000000000001,1.0278277367595186
2016-05-14,2016-05-21,1,HHS Region 5,ili perc,quantile,0.7500000000000001,1.0828078703884492
2016-05-14,2016-05-21,1,HHS Region 5,ili perc,quantile,0.8,1.1499184725737048
2016-05-14,2016-05-21,1,HHS Region 5,ili perc,quantile,0.8500000000000001,1.275928238909763
2016-05-14,2016-05-21,1,HHS Region 5,ili perc,quantile,0.9000000000000001,1.6559435402001523
2016-05-14,2016-05-21,1,HHS Region 5,ili perc,quantile,0.95,2.6654457454595386
2016-05-14,2016-05-21,1,HHS Region 5,ili perc,quantile,0.975,3.3980665899806137
2016-05-14,2016-05-21,1,HHS Region 5,ili perc,quantile,0.99,4.9788636306481395
2016-05-14,2016-05-28,2,HHS Region 5,ili perc,quantile,0.01,0
2016-05-14,2016-05-28,2,HHS Region 5,ili perc,quantile,0.025,0
2016-05-14,2016-05-28,2,HHS Region 5,ili perc,quantile,0.05,0
2016-05-14,2016-05-28,2,HHS Region 5,ili perc,quantile,0.1,0
2016-05-14,2016-05-28,2,HHS Region 5,ili perc,quantile,0.15000000000000002,0.16702658998061848
2016-05-14,2016-05-28,2,HHS Region 5,ili perc,quantile,0.2,0.3675918227951984
2016-05-14,2016-05-28,2,HHS Region 5,ili perc,quantile,0.25,0.5147800590083365
2016-05-14,2016-05-28,2,HHS Region 5,ili perc,quantile,0.3,0.5742670731101913
2016-05-14,2016-05-28,2,HHS Region 5,ili perc,quantile,0.35000000000000003,0.6208486982334382
2016-05-14,2016-05-28,2,HHS Region 5,ili perc,quantile,0.4,0.6675958476331094
2016-05-14,2016-05-28,2,HHS Region 5,ili perc,quantile,0.45,0.7098308899806184
2016-05-14,2016-05-28,2,HHS Region 5,ili perc,quantile,0.5,0.7456098443427565
2016-05-14,2016-05-28,2,HHS Region 5,ili perc,quantile,0.55,0.7804012701945677
2016-05-14,2016-05-28,2,HHS Region 5,ili perc,quantile,0.6000000000000001,0.8148865304501274
2016-05-14,2016-05-28,2,HHS Region 5,ili perc,quantile,0.6500000000000001,0.8547483304944232
2016-05-14,2016-05-28,2,HHS Region 5,ili perc,quantile,0.7000000000000001,0.9057019010281776
2016-05-14,2016-05-28,2,HHS Region 5,ili perc,quantile,0.7500000000000001,0.9637094061590744
2016-05-14,2016-05-28,2,HHS Region 5,ili perc,quantile,0.8,1.0343540157921625
2016-05-14,2016-05-28,2,HHS Region 5,ili perc,quantile,0.8500000000000001,1.149373238909763
2016-05-14,2016-05-28,2,HHS Region 5,ili perc,quantile,0.9000000000000001,1.6390075736768033
2016-05-14,2016-05-28,2,HHS Region 5,ili perc,quantile,0.95,2.8657571239993187
2016-05-14,2016-05-28,2,HHS Region 5,ili perc,quantile,0.975,3.767745286522045
2016-05-14,2016-05-28,2,HHS Region 5,ili perc,quantile,0.99,4.987574707643207
2016-05-14,2016-06-04,3,HHS Region 5,ili perc,quantile,0.01,0
2016-05-14,2016-06-04,3,HHS Region 5,ili perc,quantile,0.025,0
2016-05-14,2016-06-04,3,HHS Region 5,ili perc,quantile,0.05,0
2016-05-14,2016-06-04,3,HHS Region 5,ili perc,quantile,0.1,0
2016-05-14,2016-06-04,3,HHS Region 5,ili perc,quantile,0.15000000000000002,0.1581083390812978
2016-05-14,2016-06-04,3,HHS Region 5,ili perc,quantile,0.2,0.39372958998061847
2016-05-14,2016-06-04,3,HHS Region 5,ili perc,quantile,0.25,0.4950583079205606
2016-05-14,2016-06-04,3,HHS Region 5,ili perc,quantile,0.3,0.556438999022798
2016-05-14,2016-06-04,3,HHS Region 5,ili perc,quantile,0.35000000000000003,0.6127369754417028
2016-05-14,2016-06-04,3,HHS Region 5,ili perc,quantile,0.4,0.6684623569536325
2016-05-14,2016-06-04,3,HHS Region 5,ili perc,quantile,0.45,0.7083799143719473
2016-05-14,2016-06-04,3,HHS Region 5,ili perc,quantile,0.5,0.7431600759284549
2016-05-14,2016-06-04,3,HHS Region 5,ili perc,quantile,0.55,0.7700055899806182
2016-05-14,2016-06-04,3,HHS Region 5,ili perc,quantile,0.6000000000000001,0.8064460810020874
2016-05-14,2016-06-04,3,HHS Region 5,ili perc,quantile,0.6500000000000001,0.8442135899806184
2016-05-14,2016-06-04,3,HHS Region 5,ili perc,quantile,0.7000000000000001,0.9028263899806184
2016-05-14,2016-06-04,3,HHS Region 5,ili perc,quantile,0.7500000000000001,0.9452850899806184
2016-05-14,2016-06-04,3,HHS Region 5,ili perc,quantile,0.8,1.027434050483917
2016-05-14,2016-06-04,3,HHS Region 5,ili perc,quantile,0.8500000000000001,1.1299550058663583
2016-05-14,2016-06-04,3,HHS Region 5,ili perc,quantile,0.9000000000000001,1.6284698195504663
2016-05-14,2016-06-04,3,HHS Region 5,ili perc,quantile,0.95,2.6087009924572384
2016-05-14,2016-06-04,3,HHS Region 5,ili perc,quantile,0.975,3.4563187356651977
2016-05-14,2016-06-04,3,HHS Region 5,ili perc,quantile,0.99,5.233277163606721
2016-05-14,2016-05-21,1,HHS Region 6,ili perc,quantile,0.01,0
2016-05-14,2016-05-21,1,HHS Region 6,ili perc,quantile,0.025,0
2016-05-14,2016-05-21,1,HHS Region 6,ili perc,quantile,0.05,0
2016-05-14,2016-05-21,1,HHS Region 6,ili perc,quantile,0.1,0
2016-05-14,2016-05-21,1,HHS Region 6,ili perc,quantile,0.15000000000000002,0.6868776723190877
2016-05-14,2016-05-21,1,HHS Region 6,ili perc,quantile,0.2,1.132749774463654
2016-05-14,2016-05-21,1,HHS Region 6,ili perc,quantile,0.25,1.364303021151924
2016-05-14,2016-05-21,1,HHS Region 6,ili perc,quantile,0.3,1.5190724160100073
2016-05-14,2016-05-21,1,HHS Region 6,ili perc,quantile,0.35000000000000003,1.610286260095427
2016-05-14,2016-05-21,1,HHS Region 6,ili perc,quantile,0.4,1.7483854160100072
2016-05-14,2016-05-21,1,HHS Region 6,ili perc,quantile,0.45,1.8489778289220755
2016-05-14,2016-05-21,1,HHS Region 6,ili perc,quantile,0.5,1.9395854160100063
2016-05-14,2016-05-21,1,HHS Region 6,ili perc,quantile,0.55,2.046095416010007
2016-05-14,2016-05-21,1,HHS Region 6,ili perc,quantile,0.6000000000000001,2.1497654160100073
2016-05-14,2016-05-21,1,HHS Region 6,ili perc,quantile,0.6500000000000001,2.294365416010007
2016-05-14,2016-05-21,1,HHS Region 6,ili perc,quantile,0.7000000000000001,2.394495416010007
2016-05-14,2016-05-21,1,HHS Region 6,ili perc,quantile,0.7500000000000001,2.501890416010007
2016-05-14,2016-05-21,1,HHS Region 6,ili perc,quantile,0.8,2.675495417219496
2016-05-14,2016-05-21,1,HHS Region 6,ili perc,quantile,0.8500000000000001,2.9487088645777044
2016-05-14,2016-05-21,1,HHS Region 6,ili perc,quantile,0.9000000000000001,3.561101384523517
2016-05-14,2016-05-21,1,HHS Region 6,ili perc,quantile,0.95,5.053452823598123
2016-05-14,2016-05-21,1,HHS Region 6,ili perc,quantile,0.975,6.928189077229926
2016-05-14,2016-05-21,1,HHS Region 6,ili perc,quantile,0.99,8.027861856289567
2016-05-14,2016-05-28,2,HHS Region 6,ili perc,quantile,0.01,0
2016-05-14,2016-05-28,2,HHS Region 6,ili perc,quantile,0.025,0
2016-05-14,2016-05-28,2,HHS Region 6,ili perc,quantile,0.05,0
2016-05-14,2016-05-28,2,HHS Region 6,ili perc,quantile,0.1,0
2016-05-14,2016-05-28,2,HHS Region 6,ili perc,quantile,0.15000000000000002,0.6718534821248772
2016-05-14,2016-05-28,2,HHS Region 6,ili perc,quantile,0.2,1.109757501654717
2016-05-14,2016-05-28,2,HHS Region 6,ili perc,quantile,0.25,1.3153354160100073
2016-05-14,2016-05-28,2,HHS Region 6,ili perc,quantile,0.3,1.4613554160100073
2016-05-14,2016-05-28,2,HHS Region 6,ili perc,quantile,0.35000000000000003,1.6138914160100075
2016-05-14,2016-05-28,2,HHS Region 6,ili perc,quantile,0.4,1.7263831827215872
2016-05-14,2016-05-28,2,HHS Region 6,ili perc,quantile,0.45,1.803718916010007
2016-05-14,2016-05-28,2,HHS Region 6,ili perc,quantile,0.5,1.873345416010007
2016-05-14,2016-05-28,2,HHS Region 6,ili perc,quantile,0.55,1.9528910462466371
2016-05-14,2016-05-28,2,HHS Region 6,ili perc,quantile,0.6000000000000001,2.0335151402908753
2016-05-14,2016-05-28,2,HHS Region 6,ili perc,quantile,0.6500000000000001,2.150897416010007
2016-05-14,2016-05-28,2,HHS Region 6,ili perc,quantile,0.7000000000000001,2.321895416010007
2016-05-14,2016-05-28,2,HHS Region 6,ili perc,quantile,0.7500000000000001,2.461937581362993
2016-05-14,2016-05-28,2,HHS Region 6,ili perc,quantile,0.8,2.647955416010007
2016-05-14,2016-05-28,2,HHS Region 6,ili perc,quantile,0.8500000000000001,2.8566460679451975
2016-05-14,2016-05-28,2,HHS Region 6,ili perc,quantile,0.9000000000000001,3.339565196867607
2016-05-14,2016-05-28,2,HHS Region 6,ili perc,quantile,0.95,4.9506328235981245
2016-05-14,2016-05-28,2,HHS Region 6,ili perc,quantile,0.975,6.8005750379576995
2016-05-14,2016-05-28,2,HHS Region 6,ili perc,quantile,0.99,8.267155059429657
2016-05-14,2016-06-04,3,HHS Region 6,ili perc,quantile,0.01,0
2016-05-14,2016-06-04,3,HHS Region 6,ili perc,quantile,0.025,0
2016-05-14,2016-06-04,3,HHS Region 6,ili perc,quantile,0.05,0
2016-05-14,2016-06-04,3,HHS Region 6,ili perc,quantile,0.1,0.454194785965277
2016-05-14,2016-06-04,3,HHS Region 6,ili perc,quantile,0.15000000000000002,1.170620554211137
2016-05-14,2016-06-04,3,HHS Region 6,ili perc,quantile,0.2,1.464069950484919
2016-05-14,2016-06-04,3,HHS Region 6,ili perc,quantile,0.25,1.6756870703460245
2016-05-14,2016-06-04,3,HHS Region 6,ili perc,quantile,0.3,1.8048134160100069
2016-05-14,2016-06-04,3,HHS Region 6,ili perc,quantile,0.35000000000000003,1.9395087505337936
2016-05-14,2016-06-04,3,HHS Region 6,ili perc,quantile,0.4,1.992621524857087
2016-05-14,2016-06-04,3,HHS Region 6,ili perc,quantile,0.45,2.063174416010007
2016-05-14,2016-06-04,3,HHS Region 6,ili perc,quantile,0.5,2.138431078758382
2016-05-14,2016-06-04,3,HHS Region 6,ili perc,quantile,0.55,2.268564016195597
2016-05-14,2016-06-04,3,HHS Region 6,ili perc,quantile,0.6000000000000001,2.393445385181467
2016-05-14,2016-06-04,3,HHS Region 6,ili perc,quantile,0.6500000000000001,2.5158554160100066
2016-05-14,2016-06-04,3,HHS Region 6,ili perc,quantile,0.7000000000000001,2.623319416010007
2016-05-14,2016-06-04,3,HHS Region 6,ili perc,quantile,0.7500000000000001,2.745064458651517
2016-05-14,2016-06-04,3,HHS Region 6,ili perc,quantile,0.8,2.935183171926211
2016-05-14,2016-06-04,3,HHS Region 6,ili perc,quantile,0.8500000000000001,3.289798210554267
2016-05-14,2016-06-04,3,HHS Region 6,ili perc,quantile,0.9000000000000001,3.922141870816597
2016-05-14,2016-06-04,3,HHS Region 6,ili perc,quantile,0.95,5.474511319957116
2016-05-14,2016-06-04,3,HHS Region 6,ili perc,quantile,0.975,7.208615391539793
2016-05-14,2016-06-04,3,HHS Region 6,ili perc,quantile,0.99,8.943436157244257
2016-05-14,2016-05-21,1,HHS Region 7,ili perc,quantile,0.01,0
2016-05-14,2016-05-21,1,HHS Region 7,ili perc,quantile,0.025,0
2016-05-14,2016-05-21,1,HHS Region 7,ili perc,quantile,0.05,0
2016-05-14,2016-05-21,1,HHS Region 7,ili perc,quantile,0.1,0
2016-05-14,2016-05-21,1,HHS Region 7,ili perc,quantile,0.15000000000000002,0.01045407314660881
2016-05-14,2016-05-21,1,HHS Region 7,ili perc,quantile,0.2,0.13870703267371914
2016-05-14,2016-05-21,1,HHS Region 7,ili perc,quantile,0.25,0.30023458569050293
2016-05-14,2016-05-21,1,HHS Region 7,ili perc,quantile,0.3,0.3782402460280993
2016-05-14,2016-05-21,1,HHS Region 7,ili perc,quantile,0.35000000000000003,0.4539287942094056
2016-05-14,2016-05-21,1,HHS Region 7,ili perc,quantile,0.4,0.5295696071162095
2016-05-14,2016-05-21,1,HHS Region 7,ili perc,quantile,0.45,0.5869217602955233
2016-05-14,2016-05-21,1,HHS Region 7,ili perc,quantile,0.5,0.6683820326737191
2016-05-14,2016-05-21,1,HHS Region 7,ili perc,quantile,0.55,0.7065710277466837
2016-05-14,2016-05-21,1,HHS Region 7,ili perc,quantile,0.6000000000000001,0.7592788775761448
2016-05-14,2016-05-21,1,HHS Region 7,ili perc,quantile,0.6500000000000001,0.83072697119584
2016-05-14,2016-05-21,1,HHS Region 7,ili perc,quantile,0.7000000000000001,0.9051773103638404
2016-05-14,2016-05-21,1,HHS Region 7,ili perc,quantile,0.7500000000000001,0.9705389464990566
2016-05-14,2016-05-21,1,HHS Region 7,ili perc,quantile,0.8,1.039401393362981
2016-05-14,2016-05-21,1,HHS Region 7,ili perc,quantile,0.8500000000000001,1.2982883339121785
2016-05-14,2016-05-21,1,HHS Region 7,ili perc,quantile,0.9000000000000001,2.0716470326737193
2016-05-14,2016-05-21,1,HHS Region 7,ili perc,quantile,0.95,2.9530190867054356
2016-05-14,2016-05-21,1,HHS Region 7,ili perc,quantile,0.975,4.7451147868649395
2016-05-14,2016-05-21,1,HHS Region 7,ili perc,quantile,0.99,7.54542021468948
2016-05-14,2016-05-28,2,HHS Region 7,ili perc,quantile,0.01,0
2016-05-14,2016-05-28,2,HHS Region 7,ili perc,quantile,0.025,0
2016-05-14,2016-05-28,2,HHS Region 7,ili perc,quantile,0.05,0
2016-05-14,2016-05-28,2,HHS Region 7,ili perc,quantile,0.1,0
2016-05-14,2016-05-28,2,HHS Region 7,ili perc,quantile,0.15000000000000002,0
2016-05-14,2016-05-28,2,HHS Region 7,ili perc,quantile,0.2,0
2016-05-14,2016-05-28,2,HHS Region 7,ili perc,quantile,0.25,0
2016-05-14,2016-05-28,2,HHS Region 7,ili perc,quantile,0.3,0
2016-05-14,2016-05-28,2,HHS Region 7,ili perc,quantile,0.35000000000000003,0.06916103833107556
2016-05-14,2016-05-28,2,HHS Region 7,ili perc,quantile,0.4,0.15011874466068204
2016-05-14,2016-05-28,2,HHS Region 7,ili perc,quantile,0.45,0.20685520224901616
2016-05-14,2016-05-28,2,HHS Region 7,ili perc,quantile,0.5,0.26501035931176403
2016-05-14,2016-05-28,2,HHS Region 7,ili perc,quantile,0.55,0.3318143768669401
2016-05-14,2016-05-28,2,HHS Region 7,ili perc,quantile,0.6000000000000001,0.388328398219229
2016-05-14,2016-05-28,2,HHS Region 7,ili perc,quantile,0.6500000000000001,0.4486720955125726
2016-05-14,2016-05-28,2,HHS Region 7,ili perc,quantile,0.7000000000000001,0.519218501979931
2016-05-14,2016-05-28,2,HHS Region 7,ili perc,quantile,0.7500000000000001,0.594791422221759
2016-05-14,2016-05-28,2,HHS Region 7,ili perc,quantile,0.8,0.6625665036425765
2016-05-14,2016-05-28,2,HHS Region 7,ili perc,quantile,0.8500000000000001,0.7784306294845501
2016-05-14,2016-05-28,2,HHS Region 7,ili perc,quantile,0.9000000000000001,1.4187737326737209
2016-05-14,2016-05-28,2,HHS Region 7,ili perc,quantile,0.95,2.391439603449357
2016-05-14,2016-05-28,2,HHS Region 7,ili perc,quantile,0.975,3.9253887175501623
2016-05-14,2016-05-28,2,HHS Region 7,ili perc,quantile,0.99,5.134033032673719
2016-05-14,2016-06-04,3,HHS Region 7,ili perc,quantile,0.01,0
2016-05-14,2016-06-04,3,HHS Region 7,ili perc,quantile,0.025,0
2016-05-14,2016-06-04,3,HHS Region 7,ili perc,quantile,0.05,0
2016-05-14,2016-06-04,3,HHS Region 7,ili perc,quantile,0.1,0
2016-05-14,2016-06-04,3,HHS Region 7,ili perc,quantile,0.15000000000000002,0
2016-05-14,2016-06-04,3,HHS Region 7,ili perc,quantile,0.2,0
2016-05-14,2016-06-04,3,HHS Region 7,ili perc,quantile,0.25,0
2016-05-14,2016-06-04,3,HHS Region 7,ili perc,quantile,0.3,0.03740462183558766
2016-05-14,2016-06-04,3,HHS Region 7,ili perc,quantile,0.35000000000000003,0.112619632673719
2016-05-14,2016-06-04,3,HHS Region 7,ili perc,quantile,0.4,0.19771217638814623
2016-05-14,2016-06-04,3,HHS Region 7,ili perc,quantile,0.45,0.2568326477608365
2016-05-14,2016-06-04,3,HHS Region 7,ili perc,quantile,0.5,0.316398032673719
2016-05-14,2016-06-04,3,HHS Region 7,ili perc,quantile,0.55,0.35181803267371903
2016-05-14,2016-06-04,3,HHS Region 7,ili perc,quantile,0.6000000000000001,0.4058549494839135
2016-05-14,2016-06-04,3,HHS Region 7,ili perc,quantile,0.6500000000000001,0.48110423267371905
2016-05-14,2016-06-04,3,HHS Region 7,ili perc,quantile,0.7000000000000001,0.535502032673719
2016-05-14,2016-06-04,3,HHS Region 7,ili perc,quantile,0.7500000000000001,0.619822032673719
2016-05-14,2016-06-04,3,HHS Region 7,ili perc,quantile,0.8,0.686587746214876
2016-05-14,2016-06-04,3,HHS Region 7,ili perc,quantile,0.8500000000000001,0.822658357480639
2016-05-14,2016-06-04,3,HHS Region 7,ili perc,quantile,0.9000000000000001,1.3879260326737233
2016-05-14,2016-06-04,3,HHS Region 7,ili perc,quantile,0.95,2.310340036365495
2016-05-14,2016-06-04,3,HHS Region 7,ili perc,quantile,0.975,3.924045717550162
2016-05-14,2016-06-04,3,HHS Region 7,ili perc,quantile,0.99,4.923709123274918
2016-05-14,2016-05-21,1,HHS Region 8,ili perc,quantile,0.01,0
2016-05-14,2016-05-21,1,HHS Region 8,ili perc,quantile,0.025,0
2016-05-14,2016-05-21,1,HHS Region 8,ili perc,quantile,0.05,0
2016-05-14,2016-05-21,1,HHS Region 8,ili perc,quantile,0.1,0
2016-05-14,2016-05-21,1,HHS Region 8,ili perc,quantile,0.15000000000000002,0.04324612052474441
2016-05-14,2016-05-21,1,HHS Region 8,ili perc,quantile,0.2,0.2453857695872877
2016-05-14,2016-05-21,1,HHS Region 8,ili perc,quantile,0.25,0.33120567984445437
2016-05-14,2016-05-21,1,HHS Region 8,ili perc,quantile,0.3,0.4009305016008494
2016-05-14,2016-05-21,1,HHS Region 8,ili perc,quantile,0.35000000000000003,0.4569163097427248
2016-05-14,2016-05-21,1,HHS Region 8,ili perc,quantile,0.4,0.5142553376743851
2016-05-14,2016-05-21,1,HHS Region 8,ili perc,quantile,0.45,0.5450381857497664
2016-05-14,2016-05-21,1,HHS Region 8,ili perc,quantile,0.5,0.5935346576447303
2016-05-14,2016-05-21,1,HHS Region 8,ili perc,quantile,0.55,0.6345254359531816
2016-05-14,2016-05-21,1,HHS Region 8,ili perc,quantile,0.6000000000000001,0.6758935016008495
2016-05-14,2016-05-21,1,HHS Region 8,ili perc,quantile,0.6500000000000001,0.74631798384677
2016-05-14,2016-05-21,1,HHS Region 8,ili perc,quantile,0.7000000000000001,0.8025529158100034
2016-05-14,2016-05-21,1,HHS Region 8,ili perc,quantile,0.7500000000000001,0.8829798271996082
2016-05-14,2016-05-21,1,HHS Region 8,ili perc,quantile,0.8,0.9935565016008494
2016-05-14,2016-05-21,1,HHS Region 8,ili perc,quantile,0.8500000000000001,1.1818962305940632
2016-05-14,2016-05-21,1,HHS Region 8,ili perc,quantile,0.9000000000000001,1.4789948525217715
2016-05-14,2016-05-21,1,HHS Region 8,ili perc,quantile,0.95,2.0959308350984753
2016-05-14,2016-05-21,1,HHS Region 8,ili perc,quantile,0.975,2.816853164343449
2016-05-14,2016-05-21,1,HHS Region 8,ili perc,quantile,0.99,7.217791429681426
2016-05-14,2016-05-28,2,HHS Region 8,ili perc,quantile,0.01,0
2016-05-14,2016-05-28,2,HHS Region 8,ili perc,quantile,0.025,0
2016-05-14,2016-05-28,2,HHS Region 8,ili perc,quantile,0.05,0
2016-05-14,2016-05-28,2,HHS Region 8,ili perc,quantile,0.1,0
2016-05-14,2016-05-28,2,HHS Region 8,ili perc,quantile,0.15000000000000002,0.02839859276984133
2016-05-14,2016-05-28,2,HHS Region 8,ili perc,quantile,0.2,0.28090050160084973
2016-05-14,2016-05-28,2,HHS Region 8,ili perc,quantile,0.25,0.3774996798444545
2016-05-14,2016-05-28,2,HHS Region 8,ili perc,quantile,0.3,0.45106824599619855
2016-05-14,2016-05-28,2,HHS Region 8,ili perc,quantile,0.35000000000000003,0.5001801909912471
2016-05-14,2016-05-28,2,HHS Region 8,ili perc,quantile,0.4,0.5574705016008494
2016-05-14,2016-05-28,2,HHS Region 8,ili perc,quantile,0.45,0.5860921533822011
2016-05-14,2016-05-28,2,HHS Region 8,ili perc,quantile,0.5,0.6345105016008494
2016-05-14,2016-05-28,2,HHS Region 8,ili perc,quantile,0.55,0.6874956166767991
2016-05-14,2016-05-28,2,HHS Region 8,ili perc,quantile,0.6000000000000001,0.7159284631342875
2016-05-14,2016-05-28,2,HHS Region 8,ili perc,quantile,0.6500000000000001,0.7549005172676687
2016-05-14,2016-05-28,2,HHS Region 8,ili perc,quantile,0.7000000000000001,0.8326583016008495
2016-05-14,2016-05-28,2,HHS Region 8,ili perc,quantile,0.7500000000000001,0.9020170763571668
2016-05-14,2016-05-28,2,HHS Region 8,ili perc,quantile,0.8,0.97833050160085
2016-05-14,2016-05-28,2,HHS Region 8,ili perc,quantile,0.8500000000000001,1.13598348813146
2016-05-14,2016-05-28,2,HHS Region 8,ili perc,quantile,0.9000000000000001,1.5235136872857773
2016-05-14,2016-05-28,2,HHS Region 8,ili perc,quantile,0.95,2.06543230484166
2016-05-14,2016-05-28,2,HHS Region 8,ili perc,quantile,0.975,3.17185398273055
2016-05-14,2016-05-28,2,HHS Region 8,ili perc,quantile,0.99,4.298748811889576
2016-05-14,2016-06-04,3,HHS Region 8,ili perc,quantile,0.01,0
