origin_date,target_end_date,horizon,location,target,output_type,output_type_id,value
2016-03-19,2016-04-02,2,HHS Region 1,ili perc,quantile,0.1,0.9371553450475866
2016-03-19,2016-04-02,2,HHS Region 1,ili perc,quantile,0.15000000000000002,1.1554103363963717
2016-03-19,2016-04-02,2,HHS Region 1,ili perc,quantile,0.2,1.3037037613910936
2016-03-19,2016-04-02,2,HHS Region 1,ili perc,quantile,0.25,1.3848721106444697
2016-03-19,2016-04-02,2,HHS Region 1,ili perc,quantile,0.3,1.4508162463638477
2016-03-19,2016-04-02,2,HHS Region 1,ili perc,quantile,0.35000000000000003,1.5044749761182876
2016-03-19,2016-04-02,2,HHS Region 1,ili perc,quantile,0.4,1.5412866426843126
2016-03-19,2016-04-02,2,HHS Region 1,ili perc,quantile,0.45,1.582376448161051
2016-03-19,2016-04-02,2,HHS Region 1,ili perc,quantile,0.5,1.6038823149268668
2016-03-19,2016-04-02,2,HHS Region 1,ili perc,quantile,0.55,1.6431776840423398
2016-03-19,2016-04-02,2,HHS Region 1,ili perc,quantile,0.6000000000000001,1.6829873149268666
2016-03-19,2016-04-02,2,HHS Region 1,ili perc,quantile,0.6500000000000001,1.730633869713504
2016-03-19,2016-04-02,2,HHS Region 1,ili perc,quantile,0.7000000000000001,1.7917203149268668
2016-03-19,2016-04-02,2,HHS Region 1,ili perc,quantile,0.7500000000000001,1.8365135231625
2016-03-19,2016-04-02,2,HHS Region 1,ili perc,quantile,0.8,1.9096873149268667
2016-03-19,2016-04-02,2,HHS Region 1,ili perc,quantile,0.8500000000000001,2.028788533413193
2016-03-19,2016-04-02,2,HHS Region 1,ili perc,quantile,0.9000000000000001,2.367988933596209
2016-03-19,2016-04-02,2,HHS Region 1,ili perc,quantile,0.95,2.9370445876059277
2016-03-19,2016-04-02,2,HHS Region 1,ili perc,quantile,0.975,3.583723996349407
2016-03-19,2016-04-02,2,HHS Region 1,ili perc,quantile,0.99,5.499360449162522
2016-03-19,2016-04-09,3,HHS Region 1,ili perc,quantile,0.01,0
2016-03-19,2016-04-09,3,HHS Region 1,ili perc,quantile,0.025,0
2016-03-19,2016-04-09,3,HHS Region 1,ili perc,quantile,0.05,0.2532395449460396
2016-03-19,2016-04-09,3,HHS Region 1,ili perc,quantile,0.1,0.7673443149268665
2016-03-19,2016-04-09,3,HHS Region 1,ili perc,quantile,0.15000000000000002,0.9765967980326666
2016-03-19,2016-04-09,3,HHS Region 1,ili perc,quantile,0.2,1.0971249878717997
2016-03-19,2016-04-09,3,HHS Region 1,ili perc,quantile,0.25,1.1690058539894326
2016-03-19,2016-04-09,3,HHS Region 1,ili perc,quantile,0.3,1.2330067801099815
2016-03-19,2016-04-09,3,HHS Region 1,ili perc,quantile,0.35000000000000003,1.2934193149268665
2016-03-19,2016-04-09,3,HHS Region 1,ili perc,quantile,0.4,1.344613711581334
2016-03-19,2016-04-09,3,HHS Region 1,ili perc,quantile,0.45,1.3879593149268663
2016-03-19,2016-04-09,3,HHS Region 1,ili perc,quantile,0.5,1.4133665726657976
2016-03-19,2016-04-09,3,HHS Region 1,ili perc,quantile,0.55,1.4480997472505246
2016-03-19,2016-04-09,3,HHS Region 1,ili perc,quantile,0.6000000000000001,1.487845714926867
2016-03-19,2016-04-09,3,HHS Region 1,ili perc,quantile,0.6500000000000001,1.5292706142742096
2016-03-19,2016-04-09,3,HHS Region 1,ili perc,quantile,0.7000000000000001,1.5826597855285407
2016-03-19,2016-04-09,3,HHS Region 1,ili perc,quantile,0.7500000000000001,1.6403085708129852
2016-03-19,2016-04-09,3,HHS Region 1,ili perc,quantile,0.8,1.7215631294454437
2016-03-19,2016-04-09,3,HHS Region 1,ili perc,quantile,0.8500000000000001,1.8124831176536065
2016-03-19,2016-04-09,3,HHS Region 1,ili perc,quantile,0.9000000000000001,2.105289134336245
2016-03-19,2016-04-09,3,HHS Region 1,ili perc,quantile,0.95,2.7191390155126287
2016-03-19,2016-04-09,3,HHS Region 1,ili perc,quantile,0.975,3.2554600906962956
2016-03-19,2016-04-09,3,HHS Region 1,ili perc,quantile,0.99,5.301849708742125
2016-03-19,2016-03-26,1,HHS Region 10,ili perc,quantile,0.01,0
2016-03-19,2016-03-26,1,HHS Region 10,ili perc,quantile,0.025,0
2016-03-19,2016-03-26,1,HHS Region 10,ili perc,quantile,0.05,0
2016-03-19,2016-03-26,1,HHS Region 10,ili perc,quantile,0.1,0
2016-03-19,2016-03-26,1,HHS Region 10,ili perc,quantile,0.15000000000000002,0.19124423589645137
2016-03-19,2016-03-26,1,HHS Region 10,ili perc,quantile,0.2,0.47105843589645136
2016-03-19,2016-03-26,1,HHS Region 10,ili perc,quantile,0.25,0.6600372358964514
2016-03-19,2016-03-26,1,HHS Region 10,ili perc,quantile,0.3,0.7192348921920312
2016-03-19,2016-03-26,1,HHS Region 10,ili perc,quantile,0.35000000000000003,0.7991302358964513
2016-03-19,2016-03-26,1,HHS Region 10,ili perc,quantile,0.4,0.8377538214075113
2016-03-19,2016-03-26,1,HHS Region 10,ili perc,quantile,0.45,0.9166899757115928
2016-03-19,2016-03-26,1,HHS Region 10,ili perc,quantile,0.5,0.9834202358964512
2016-03-19,2016-03-26,1,HHS Region 10,ili perc,quantile,0.55,1.023743235896451
2016-03-19,2016-03-26,1,HHS Region 10,ili perc,quantile,0.6000000000000001,1.1038572130138284
2016-03-19,2016-03-26,1,HHS Region 10,ili perc,quantile,0.6500000000000001,1.1848453462969493
2016-03-19,2016-03-26,1,HHS Region 10,ili perc,quantile,0.7000000000000001,1.285593862109076
2016-03-19,2016-03-26,1,HHS Region 10,ili perc,quantile,0.7500000000000001,1.4475567401111855
2016-03-19,2016-03-26,1,HHS Region 10,ili perc,quantile,0.8,1.604157235896451
2016-03-19,2016-03-26,1,HHS Region 10,ili perc,quantile,0.8500000000000001,2.0399983722168393
2016-03-19,2016-03-26,1,HHS Region 10,ili perc,quantile,0.9000000000000001,2.5607424170594513
2016-03-19,2016-03-26,1,HHS Region 10,ili perc,quantile,0.95,3.2788987630993818
2016-03-19,2016-03-26,1,HHS Region 10,ili perc,quantile,0.975,4.984753772650151
2016-03-19,2016-03-26,1,HHS Region 10,ili perc,quantile,0.99,6.980508711000211
2016-03-19,2016-04-02,2,HHS Region 10,ili perc,quantile,0.01,0
2016-03-19,2016-04-02,2,HHS Region 10,ili perc,quantile,0.025,0
2016-03-19,2016-04-02,2,HHS Region 10,ili perc,quantile,0.05,0
2016-03-19,2016-04-02,2,HHS Region 10,ili perc,quantile,0.1,0
2016-03-19,2016-04-02,2,HHS Region 10,ili perc,quantile,0.15000000000000002,0.12481536758915344
2016-03-19,2016-04-02,2,HHS Region 10,ili perc,quantile,0.2,0.4899691929886172
2016-03-19,2016-04-02,2,HHS Region 10,ili perc,quantile,0.25,0.6700024064168013
2016-03-19,2016-04-02,2,HHS Region 10,ili perc,quantile,0.3,0.7760949745459532
2016-03-19,2016-04-02,2,HHS Region 10,ili perc,quantile,0.35000000000000003,0.8478586161847391
2016-03-19,2016-04-02,2,HHS Region 10,ili perc,quantile,0.4,0.9170202358964512
2016-03-19,2016-04-02,2,HHS Region 10,ili perc,quantile,0.45,0.9999961679834533
2016-03-19,2016-04-02,2,HHS Region 10,ili perc,quantile,0.5,1.0623032358964513
2016-03-19,2016-04-02,2,HHS Region 10,ili perc,quantile,0.55,1.1060732358964511
2016-03-19,2016-04-02,2,HHS Region 10,ili perc,quantile,0.6000000000000001,1.1622906358964515
2016-03-19,2016-04-02,2,HHS Region 10,ili perc,quantile,0.6500000000000001,1.2481499588598648
2016-03-19,2016-04-02,2,HHS Region 10,ili perc,quantile,0.7000000000000001,1.3546972162296826
2016-03-19,2016-04-02,2,HHS Region 10,ili perc,quantile,0.7500000000000001,1.4422380049998833
2016-03-19,2016-04-02,2,HHS Region 10,ili perc,quantile,0.8,1.5946272358964513
2016-03-19,2016-04-02,2,HHS Region 10,ili perc,quantile,0.8500000000000001,1.8760004502639471
2016-03-19,2016-04-02,2,HHS Region 10,ili perc,quantile,0.9000000000000001,2.286541675559449
2016-03-19,2016-04-02,2,HHS Region 10,ili perc,quantile,0.95,3.1008714995815514
2016-03-19,2016-04-02,2,HHS Region 10,ili perc,quantile,0.975,4.194198701022922
2016-03-19,2016-04-02,2,HHS Region 10,ili perc,quantile,0.99,5.309312720429112
2016-03-19,2016-04-09,3,HHS Region 10,ili perc,quantile,0.01,0
2016-03-19,2016-04-09,3,HHS Region 10,ili perc,quantile,0.025,0
2016-03-19,2016-04-09,3,HHS Region 10,ili perc,quantile,0.05,0
2016-03-19,2016-04-09,3,HHS Region 10,ili perc,quantile,0.1,0
2016-03-19,2016-04-09,3,HHS Region 10,ili perc,quantile,0.15000000000000002,0
2016-03-19,2016-04-09,3,HHS Region 10,ili perc,quantile,0.2,0.22068032979045987
2016-03-19,2016-04-09,3,HHS Region 10,ili perc,quantile,0.25,0.35494323589645127
2016-03-19,2016-04-09,3,HHS Region 10,ili perc,quantile,0.3,0.4684836695875072
2016-03-19,2016-04-09,3,HHS Region 10,ili perc,quantile,0.35000000000000003,0.5369000621861223
2016-03-19,2016-04-09,3,HHS Region 10,ili perc,quantile,0.4,0.6092271901623159
2016-03-19,2016-04-09,3,HHS Region 10,ili perc,quantile,0.45,0.6944294858964513
2016-03-19,2016-04-09,3,HHS Region 10,ili perc,quantile,0.5,0.7498282358964512
2016-03-19,2016-04-09,3,HHS Region 10,ili perc,quantile,0.55,0.8145582358964512
2016-03-19,2016-04-09,3,HHS Region 10,ili perc,quantile,0.6000000000000001,0.9086212358964512
2016-03-19,2016-04-09,3,HHS Region 10,ili perc,quantile,0.6500000000000001,0.9952745887242408
2016-03-19,2016-04-09,3,HHS Region 10,ili perc,quantile,0.7000000000000001,1.0901748704463772
2016-03-19,2016-04-09,3,HHS Region 10,ili perc,quantile,0.7500000000000001,1.1752671757970012
2016-03-19,2016-04-09,3,HHS Region 10,ili perc,quantile,0.8,1.3045154051589494
2016-03-19,2016-04-09,3,HHS Region 10,ili perc,quantile,0.8500000000000001,1.5734546444091817
2016-03-19,2016-04-09,3,HHS Region 10,ili perc,quantile,0.9000000000000001,1.9763431928634123
2016-03-19,2016-04-09,3,HHS Region 10,ili perc,quantile,0.95,2.780058499581551
2016-03-19,2016-04-09,3,HHS Region 10,ili perc,quantile,0.975,3.3428229182618097
2016-03-19,2016-04-09,3,HHS Region 10,ili perc,quantile,0.99,4.759757675448336
2016-03-19,2016-03-26,1,HHS Region 2,ili perc,quantile,0.01,0
2016-03-19,2016-03-26,1,HHS Region 2,ili perc,quantile,0.025,0
2016-03-19,2016-03-26,1,HHS Region 2,ili perc,quantile,0.05,0.29250553267548707
2016-03-19,2016-03-26,1,HHS Region 2,ili perc,quantile,0.1,0.9667628709021476
2016-03-19,2016-03-26,1,HHS Region 2,ili perc,quantile,0.15000000000000002,1.4790909484645574
2016-03-19,2016-03-26,1,HHS Region 2,ili perc,quantile,0.2,1.7696723798632374
2016-03-19,2016-03-26,1,HHS Region 2,ili perc,quantile,0.25,1.9822820471863407
2016-03-19,2016-03-26,1,HHS Region 2,ili perc,quantile,0.3,2.1182585402429974
2016-03-19,2016-03-26,1,HHS Region 2,ili perc,quantile,0.35000000000000003,2.249426070146537
2016-03-19,2016-03-26,1,HHS Region 2,ili perc,quantile,0.4,2.3275498396755165
2016-03-19,2016-03-26,1,HHS Region 2,ili perc,quantile,0.45,2.4571003412593564
2016-03-19,2016-03-26,1,HHS Region 2,ili perc,quantile,0.5,2.587320785766657
2016-03-19,2016-03-26,1,HHS Region 2,ili perc,quantile,0.55,2.7147674055601794
2016-03-19,2016-03-26,1,HHS Region 2,ili perc,quantile,0.6000000000000001,2.7939322909656874
2016-03-19,2016-03-26,1,HHS Region 2,ili perc,quantile,0.6500000000000001,2.8939951029728115
2016-03-19,2016-03-26,1,HHS Region 2,ili perc,quantile,0.7000000000000001,3.0274123798632373
2016-03-19,2016-03-26,1,HHS Region 2,ili perc,quantile,0.7500000000000001,3.1873848920257037
2016-03-19,2016-03-26,1,HHS Region 2,ili perc,quantile,0.8,3.413025779863238
2016-03-19,2016-03-26,1,HHS Region 2,ili perc,quantile,0.8500000000000001,3.795424295296577
2016-03-19,2016-03-26,1,HHS Region 2,ili perc,quantile,0.9000000000000001,4.27774645791643
2016-03-19,2016-03-26,1,HHS Region 2,ili perc,quantile,0.95,5.056095848820155
2016-03-19,2016-03-26,1,HHS Region 2,ili perc,quantile,0.975,6.138382019932627
2016-03-19,2016-03-26,1,HHS Region 2,ili perc,quantile,0.99,6.935966146773466
2016-03-19,2016-04-02,2,HHS Region 2,ili perc,quantile,0.01,0
2016-03-19,2016-04-02,2,HHS Region 2,ili perc,quantile,0.025,0
2016-03-19,2016-04-02,2,HHS Region 2,ili perc,quantile,0.05,0.2436688798632367
2016-03-19,2016-04-02,2,HHS Region 2,ili perc,quantile,0.1,0.8866536915176623
2016-03-19,2016-04-02,2,HHS Region 2,ili perc,quantile,0.15000000000000002,1.380935842990174
2016-03-19,2016-04-02,2,HHS Region 2,ili perc,quantile,0.2,1.7445923798632372
2016-03-19,2016-04-02,2,HHS Region 2,ili perc,quantile,0.25,1.934413880644545
2016-03-19,2016-04-02,2,HHS Region 2,ili perc,quantile,0.3,2.088209896498517
2016-03-19,2016-04-02,2,HHS Region 2,ili perc,quantile,0.35000000000000003,2.160879760735384
2016-03-19,2016-04-02,2,HHS Region 2,ili perc,quantile,0.4,2.270117668897012
2016-03-19,2016-04-02,2,HHS Region 2,ili perc,quantile,0.45,2.426718174847204
2016-03-19,2016-04-02,2,HHS Region 2,ili perc,quantile,0.5,2.546434379863237
2016-03-19,2016-04-02,2,HHS Region 2,ili perc,quantile,0.55,2.623273699228663
2016-03-19,2016-04-02,2,HHS Region 2,ili perc,quantile,0.6000000000000001,2.712953617323857
2016-03-19,2016-04-02,2,HHS Region 2,ili perc,quantile,0.6500000000000001,2.822275379863237
2016-03-19,2016-04-02,2,HHS Region 2,ili perc,quantile,0.7000000000000001,2.957282379863237
2016-03-19,2016-04-02,2,HHS Region 2,ili perc,quantile,0.7500000000000001,3.1628611426322126
2016-03-19,2016-04-02,2,HHS Region 2,ili perc,quantile,0.8,3.4027523798632373
2016-03-19,2016-04-02,2,HHS Region 2,ili perc,quantile,0.8500000000000001,3.6650423798632374
2016-03-19,2016-04-02,2,HHS Region 2,ili perc,quantile,0.9000000000000001,4.1574464579164285
2016-03-19,2016-04-02,2,HHS Region 2,ili perc,quantile,0.95,4.936215174082634
2016-03-19,2016-04-02,2,HHS Region 2,ili perc,quantile,0.975,6.652293541221145
2016-03-19,2016-04-02,2,HHS Region 2,ili perc,quantile,0.99,7.3917539704139
2016-03-19,2016-04-09,3,HHS Region 2,ili perc,quantile,0.01,0
2016-03-19,2016-04-09,3,HHS Region 2,ili perc,quantile,0.025,0
2016-03-19,2016-04-09,3,HHS Region 2,ili perc,quantile,0.05,0
2016-03-19,2016-04-09,3,HHS Region 2,ili perc,quantile,0.1,0.6474754964074871
2016-03-19,2016-04-09,3,HHS Region 2,ili perc,quantile,0.15000000000000002,1.1425631651534354
2016-03-19,2016-04-09,3,HHS Region 2,ili perc,quantile,0.2,1.5416503080635542
2016-03-19,2016-04-09,3,HHS Region 2,ili perc,quantile,0.25,1.6944722840725692
2016-03-19,2016-04-09,3,HHS Region 2,ili perc,quantile,0.3,1.852413808806446
2016-03-19,2016-04-09,3,HHS Region 2,ili perc,quantile,0.35000000000000003,1.933240505478297
2016-03-19,2016-04-09,3,HHS Region 2,ili perc,quantile,0.4,2.076882180778263
2016-03-19,2016-04-09,3,HHS Region 2,ili perc,quantile,0.45,2.2363521884006308
2016-03-19,2016-04-09,3,HHS Region 2,ili perc,quantile,0.5,2.358700679350996
2016-03-19,2016-04-09,3,HHS Region 2,ili perc,quantile,0.55,2.4125185175893673
2016-03-19,2016-04-09,3,HHS Region 2,ili perc,quantile,0.6000000000000001,2.52808699173309
2016-03-19,2016-04-09,3,HHS Region 2,ili perc,quantile,0.6500000000000001,2.5971675298632375
2016-03-19,2016-04-09,3,HHS Region 2,ili perc,quantile,0.7000000000000001,2.728122018377087
2016-03-19,2016-04-09,3,HHS Region 2,ili perc,quantile,0.7500000000000001,2.8613519339961027
2016-03-19,2016-04-09,3,HHS Region 2,ili perc,quantile,0.8,3.127905379863237
2016-03-19,2016-04-09,3,HHS Region 2,ili perc,quantile,0.8500000000000001,3.4389023798632374
2016-03-19,2016-04-09,3,HHS Region 2,ili perc,quantile,0.9000000000000001,3.964690213926695
2016-03-19,2016-04-09,3,HHS Region 2,ili perc,quantile,0.95,4.825285206571106
2016-03-19,2016-04-09,3,HHS Region 2,ili perc,quantile,0.975,5.991558345919218
2016-03-19,2016-04-09,3,HHS Region 2,ili perc,quantile,0.99,7.6124948744515475
2016-03-19,2016-03-26,1,HHS Region 3,ili perc,quantile,0.01,0
2016-03-19,2016-03-26,1,HHS Region 3,ili perc,quantile,0.025,0
2016-03-19,2016-03-26,1,HHS Region 3,ili perc,quantile,0.05,0
2016-03-19,2016-03-26,1,HHS Region 3,ili perc,quantile,0.1,0.13554105280786044
2016-03-19,2016-03-26,1,HHS Region 3,ili perc,quantile,0.15000000000000002,0.7548296731219364
2016-03-19,2016-03-26,1,HHS Region 3,ili perc,quantile,0.2,1.0235933150374552
2016-03-19,2016-03-26,1,HHS Region 3,ili perc,quantile,0.25,1.305786102443384
2016-03-19,2016-03-26,1,HHS Region 3,ili perc,quantile,0.3,1.4928997809578453
2016-03-19,2016-03-26,1,HHS Region 3,ili perc,quantile,0.35000000000000003,1.6052195854346305
2016-03-19,2016-03-26,1,HHS Region 3,ili perc,quantile,0.4,1.6836110573179643
2016-03-19,2016-03-26,1,HHS Region 3,ili perc,quantile,0.45,1.7625919693559704
2016-03-19,2016-03-26,1,HHS Region 3,ili perc,quantile,0.5,1.8489958126895951
2016-03-19,2016-03-26,1,HHS Region 3,ili perc,quantile,0.55,1.92994300352355
2016-03-19,2016-03-26,1,HHS Region 3,ili perc,quantile,0.6000000000000001,1.9971240035235505
2016-03-19,2016-03-26,1,HHS Region 3,ili perc,quantile,0.6500000000000001,2.0402185035235507
2016-03-19,2016-03-26,1,HHS Region 3,ili perc,quantile,0.7000000000000001,2.1682720035235503
2016-03-19,2016-03-26,1,HHS Region 3,ili perc,quantile,0.7500000000000001,2.349155999793168
2016-03-19,2016-03-26,1,HHS Region 3,ili perc,quantile,0.8,2.580898892637436
2016-03-19,2016-03-26,1,HHS Region 3,ili perc,quantile,0.8500000000000001,2.84764695602747
2016-03-19,2016-03-26,1,HHS Region 3,ili perc,quantile,0.9000000000000001,3.0486883231155204
2016-03-19,2016-03-26,1,HHS Region 3,ili perc,quantile,0.95,3.9920418878988295
2016-03-19,2016-03-26,1,HHS Region 3,ili perc,quantile,0.975,4.760066554722156
2016-03-19,2016-03-26,1,HHS Region 3,ili perc,quantile,0.99,6.400195063838473
2016-03-19,2016-04-02,2,HHS Region 3,ili perc,quantile,0.01,0
2016-03-19,2016-04-02,2,HHS Region 3,ili perc,quantile,0.025,0
2016-03-19,2016-04-02,2,HHS Region 3,ili perc,quantile,0.05,0
2016-03-19,2016-04-02,2,HHS Region 3,ili perc,quantile,0.1,0.15617200352354987
2016-03-19,2016-04-02,2,HHS Region 3,ili perc,quantile,0.15000000000000002,0.70901800352355
2016-03-19,2016-04-02,2,HHS Region 3,ili perc,quantile,0.2,0.958456664517869
2016-03-19,2016-04-02,2,HHS Region 3,ili perc,quantile,0.25,1.2407532271362105
2016-03-19,2016-04-02,2,HHS Region 3,ili perc,quantile,0.3,1.3741612812915465
2016-03-19,2016-04-02,2,HHS Region 3,ili perc,quantile,0.35000000000000003,1.52352565883224
2016-03-19,2016-04-02,2,HHS Region 3,ili perc,quantile,0.4,1.5901976961487392
2016-03-19,2016-04-02,2,HHS Region 3,ili perc,quantile,0.45,1.6613178114328249
2016-03-19,2016-04-02,2,HHS Region 3,ili perc,quantile,0.5,1.7395320035235502
2016-03-19,2016-04-02,2,HHS Region 3,ili perc,quantile,0.55,1.822304494501496
2016-03-19,2016-04-02,2,HHS Region 3,ili perc,quantile,0.6000000000000001,1.9153689431330605
2016-03-19,2016-04-02,2,HHS Region 3,ili perc,quantile,0.6500000000000001,1.97756500352355
2016-03-19,2016-04-02,2,HHS Region 3,ili perc,quantile,0.7000000000000001,2.105628876482488
2016-03-19,2016-04-02,2,HHS Region 3,ili perc,quantile,0.7500000000000001,2.1994932377791616
2016-03-19,2016-04-02,2,HHS Region 3,ili perc,quantile,0.8,2.4655303724289706
2016-03-19,2016-04-02,2,HHS Region 3,ili perc,quantile,0.8500000000000001,2.7049267036564
2016-03-19,2016-04-02,2,HHS Region 3,ili perc,quantile,0.9000000000000001,3.001112691156328
2016-03-19,2016-04-02,2,HHS Region 3,ili perc,quantile,0.95,4.055754241504214
2016-03-19,2016-04-02,2,HHS Region 3,ili perc,quantile,0.975,4.919251106716514
2016-03-19,2016-04-02,2,HHS Region 3,ili perc,quantile,0.99,6.73524200352355
2016-03-19,2016-04-09,3,HHS Region 3,ili perc,quantile,0.01,0
2016-03-19,2016-04-09,3,HHS Region 3,ili perc,quantile,0.025,0
2016-03-19,2016-04-09,3,HHS Region 3,ili perc,quantile,0.05,0
2016-03-19,2016-04-09,3,HHS Region 3,ili perc,quantile,0.1,0.12401424631520008
2016-03-19,2016-04-09,3,HHS Region 3,ili perc,quantile,0.15000000000000002,0.6603372259816674
2016-03-19,2016-04-09,3,HHS Region 3,ili perc,quantile,0.2,0.8896133386381703
2016-03-19,2016-04-09,3,HHS Region 3,ili perc,quantile,0.25,1.09103407885393
2016-03-19,2016-04-09,3,HHS Region 3,ili perc,quantile,0.3,1.2871335341406305
2016-03-19,2016-04-09,3,HHS Region 3,ili perc,quantile,0.35000000000000003,1.4714998048621883
2016-03-19,2016-04-09,3,HHS Region 3,ili perc,quantile,0.4,1.53834791271151
2016-03-19,2016-04-09,3,HHS Region 3,ili perc,quantile,0.45,1.61528700352355
2016-03-19,2016-04-09,3,HHS Region 3,ili perc,quantile,0.5,1.68691517181355
2016-03-19,2016-04-09,3,HHS Region 3,ili perc,quantile,0.55,1.7562464087925305
2016-03-19,2016-04-09,3,HHS Region 3,ili perc,quantile,0.6000000000000001,1.84493200352355
2016-03-19,2016-04-09,3,HHS Region 3,ili perc,quantile,0.6500000000000001,1.923739904284811
2016-03-19,2016-04-09,3,HHS Region 3,ili perc,quantile,0.7000000000000001,2.00990436661575
2016-03-19,2016-04-09,3,HHS Region 3,ili perc,quantile,0.7500000000000001,2.11286200352355
2016-03-19,2016-04-09,3,HHS Region 3,ili perc,quantile,0.8,2.306348543538156
2016-03-19,2016-04-09,3,HHS Region 3,ili perc,quantile,0.8500000000000001,2.6567779545789003
2016-03-19,2016-04-09,3,HHS Region 3,ili perc,quantile,0.9000000000000001,2.9033607029218196
2016-03-19,2016-04-09,3,HHS Region 3,ili perc,quantile,0.95,3.57514200352355
2016-03-19,2016-04-09,3,HHS Region 3,ili perc,quantile,0.975,4.2722698647901005
2016-03-19,2016-04-09,3,HHS Region 3,ili perc,quantile,0.99,6.061447771098558
2016-03-19,2016-03-26,1,HHS Region 4,ili perc,quantile,0.01,0
2016-03-19,2016-03-26,1,HHS Region 4,ili perc,quantile,0.025,0
2016-03-19,2016-03-26,1,HHS Region 4,ili perc,quantile,0.05,0
2016-03-19,2016-03-26,1,HHS Region 4,ili perc,quantile,0.1,0.387418978408993
2016-03-19,2016-03-26,1,HHS Region 4,ili perc,quantile,0.15000000000000002,0.7180221690815409
2016-03-19,2016-03-26,1,HHS Region 4,ili perc,quantile,0.2,0.877068547431374
2016-03-19,2016-03-26,1,HHS Region 4,ili perc,quantile,0.25,1.0429942222356434
2016-03-19,2016-03-26,1,HHS Region 4,ili perc,quantile,0.3,1.1414234128060226
2016-03-19,2016-03-26,1,HHS Region 4,ili perc,quantile,0.35000000000000003,1.2470529898112663
2016-03-19,2016-03-26,1,HHS Region 4,ili perc,quantile,0.4,1.290546756771996
2016-03-19,2016-03-26,1,HHS Region 4,ili perc,quantile,0.45,1.3263419749702536
2016-03-19,2016-03-26,1,HHS Region 4,ili perc,quantile,0.5,1.374341162438982
2016-03-19,2016-03-26,1,HHS Region 4,ili perc,quantile,0.55,1.4078144662607608
2016-03-19,2016-03-26,1,HHS Region 4,ili perc,quantile,0.6000000000000001,1.4652124202490109
2016-03-19,2016-03-26,1,HHS Region 4,ili perc,quantile,0.6500000000000001,1.49198781324145
2016-03-19,2016-03-26,1,HHS Region 4,ili perc,quantile,0.7000000000000001,1.5414283690815411
2016-03-19,2016-03-26,1,HHS Region 4,ili perc,quantile,0.7500000000000001,1.6342968560056224
2016-03-19,2016-03-26,1,HHS Region 4,ili perc,quantile,0.8,1.778795369081541
2016-03-19,2016-03-26,1,HHS Region 4,ili perc,quantile,0.8500000000000001,2.0069799690815415
2016-03-19,2016-03-26,1,HHS Region 4,ili perc,quantile,0.9000000000000001,2.4211907768323684
2016-03-19,2016-03-26,1,HHS Region 4,ili perc,quantile,0.95,4.020399429273789
2016-03-19,2016-03-26,1,HHS Region 4,ili perc,quantile,0.975,4.535191486371114
2016-03-19,2016-03-26,1,HHS Region 4,ili perc,quantile,0.99,5.768115468797071
