origin_date,location,target,horizon,target_end_date,output_type,output_type_id,value
2017-02-04,HHS Region 1,ili perc,1,2017-02-11,quantile,0.01,1.995643641262335
2017-02-04,HHS Region 1,ili perc,1,2017-02-11,quantile,0.025,2.1443821809380488
2017-02-04,HHS Region 1,ili perc,1,2017-02-11,quantile,0.05,2.1954955768140234
2017-02-04,HHS Region 1,ili perc,1,2017-02-11,quantile,0.1,2.2465381056385847
2017-02-04,HHS Region 1,ili perc,1,2017-02-11,quantile,0.15,2.273954718300044
2017-02-04,HHS Region 1,ili perc,1,2017-02-11,quantile,0.2,2.288819079205428
2017-02-04,HHS Region 1,ili perc,1,2017-02-11,quantile,0.25,2.2976110914646166
2017-02-04,HHS Region 1,ili perc,1,2017-02-11,quantile,0.3,2.307109174195953
2017-02-04,HHS Region 1,ili perc,1,2017-02-11,quantile,0.35,2.3144646040741312
2017-02-04,HHS Region 1,ili perc,1,2017-02-11,quantile,0.4,2.3244800240454815
2017-02-04,HHS Region 1,ili perc,1,2017-02-11,quantile,0.45,2.3302881533652706
2017-02-04,HHS Region 1,ili perc,1,2017-02-11,quantile,0.5,2.334701197360926
2017-02-04,HHS Region 1,ili perc,1,2017-02-11,quantile,0.55,2.340588732069567
2017-02-04,HHS Region 1,ili perc,1,2017-02-11,quantile,0.6,2.3474837266405992
2017-02-04,HHS Region 1,ili perc,1,2017-02-11,quantile,0.65,2.357281670443805
2017-02-04,HHS Region 1,ili perc,1,2017-02-11,quantile,0.7,2.3643068234263267
2017-02-04,HHS Region 1,ili perc,1,2017-02-11,quantile,0.75,2.3745741755506335
2017-02-04,HHS Region 1,ili perc,1,2017-02-11,quantile,0.8,2.385510766843187
2017-02-04,HHS Region 1,ili perc,1,2017-02-11,quantile,0.85,2.4007969150647117
2017-02-04,HHS Region 1,ili perc,1,2017-02-11,quantile,0.9,2.439914519711105
2017-02-04,HHS Region 1,ili perc,1,2017-02-11,quantile,0.95,2.506826332132856
2017-02-04,HHS Region 1,ili perc,1,2017-02-11,quantile,0.975,2.648021190832833
2017-02-04,HHS Region 1,ili perc,1,2017-02-11,quantile,0.99,2.9241616874200846
2017-02-04,HHS Region 1,ili perc,2,2017-02-18,quantile,0.01,1.8408728959643192
2017-02-04,HHS Region 1,ili perc,2,2017-02-18,quantile,0.025,1.9478968825241518
2017-02-04,HHS Region 1,ili perc,2,2017-02-18,quantile,0.05,1.993523264064341
2017-02-04,HHS Region 1,ili perc,2,2017-02-18,quantile,0.1,2.066270254535752
2017-02-04,HHS Region 1,ili perc,2,2017-02-18,quantile,0.15,2.085177790139714
2017-02-04,HHS Region 1,ili perc,2,2017-02-18,quantile,0.2,2.100645369086813
2017-02-04,HHS Region 1,ili perc,2,2017-02-18,quantile,0.25,2.113740188725573
2017-02-04,HHS Region 1,ili perc,2,2017-02-18,quantile,0.3,2.122428101314865
2017-02-04,HHS Region 1,ili perc,2,2017-02-18,quantile,0.35,2.1322049602925963
2017-02-04,HHS Region 1,ili perc,2,2017-02-18,quantile,0.4,2.1426046519230484
2017-02-04,HHS Region 1,ili perc,2,2017-02-18,quantile,0.45,2.1479865514109657
2017-02-04,HHS Region 1,ili perc,2,2017-02-18,quantile,0.5,2.1551129692199735
2017-02-04,HHS Region 1,ili perc,2,2017-02-18,quantile,0.55,2.1635175107940974
2017-02-04,HHS Region 1,ili perc,2,2017-02-18,quantile,0.6,2.1729164388267574
2017-02-04,HHS Region 1,ili perc,2,2017-02-18,quantile,0.65,2.182711415857264
2017-02-04,HHS Region 1,ili perc,2,2017-02-18,quantile,0.7,2.1952387130514692
2017-02-04,HHS Region 1,ili perc,2,2017-02-18,quantile,0.75,2.216742663092448
2017-02-04,HHS Region 1,ili perc,2,2017-02-18,quantile,0.8,2.2414053586959066
2017-02-04,HHS Region 1,ili perc,2,2017-02-18,quantile,0.85,2.2740685441606727
2017-02-04,HHS Region 1,ili perc,2,2017-02-18,quantile,0.9,2.3843720377865987
2017-02-04,HHS Region 1,ili perc,2,2017-02-18,quantile,0.95,2.7089034463910875
2017-02-04,HHS Region 1,ili perc,2,2017-02-18,quantile,0.975,2.855457153788077
2017-02-04,HHS Region 1,ili perc,2,2017-02-18,quantile,0.99,3.050875580397316
2017-02-04,HHS Region 1,ili perc,3,2017-02-25,quantile,0.01,1.6861299456521535
2017-02-04,HHS Region 1,ili perc,3,2017-02-25,quantile,0.025,1.8732349797726058
2017-02-04,HHS Region 1,ili perc,3,2017-02-25,quantile,0.05,1.9399860955325863
2017-02-04,HHS Region 1,ili perc,3,2017-02-25,quantile,0.1,2.0020860036855486
2017-02-04,HHS Region 1,ili perc,3,2017-02-25,quantile,0.15,2.0302011908010806
2017-02-04,HHS Region 1,ili perc,3,2017-02-25,quantile,0.2,2.0475553047477564
2017-02-04,HHS Region 1,ili perc,3,2017-02-25,quantile,0.25,2.061668454179136
2017-02-04,HHS Region 1,ili perc,3,2017-02-25,quantile,0.3,2.076270808533084
2017-02-04,HHS Region 1,ili perc,3,2017-02-25,quantile,0.35,2.0881214449977645
2017-02-04,HHS Region 1,ili perc,3,2017-02-25,quantile,0.4,2.1014274455775883
2017-02-04,HHS Region 1,ili perc,3,2017-02-25,quantile,0.45,2.1122233516605395
2017-02-04,HHS Region 1,ili perc,3,2017-02-25,quantile,0.5,2.1184342699373735
2017-02-04,HHS Region 1,ili perc,3,2017-02-25,quantile,0.55,2.1288375511592093
2017-02-04,HHS Region 1,ili perc,3,2017-02-25,quantile,0.6,2.139571613637062
2017-02-04,HHS Region 1,ili perc,3,2017-02-25,quantile,0.65,2.1518192618926397
2017-02-04,HHS Region 1,ili perc,3,2017-02-25,quantile,0.7,2.165104074864425
2017-02-04,HHS Region 1,ili perc,3,2017-02-25,quantile,0.75,2.186473092235648
2017-02-04,HHS Region 1,ili perc,3,2017-02-25,quantile,0.8,2.2066029463427572
2017-02-04,HHS Region 1,ili perc,3,2017-02-25,quantile,0.85,2.24482946646097
2017-02-04,HHS Region 1,ili perc,3,2017-02-25,quantile,0.9,2.364303432618337
